timestamp,level,logger,message,module,function,line,event_type,user_id,session_id,question_id
2026-05-09T06:16:53.820Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T06:16:53.821Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T06:16:53.825Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T06:16:53.844Z,INFO,equilibria.system,Fetched profile for user: e0e04c7e-8e71-49d6-8a65-a76b82826016,auth,get_me,209,AUTH_GET_PROFILE,e0e04c7e-8e71-49d6-8a65-a76b82826016,,
2026-05-09T06:16:53.850Z,INFO,equilibria.system,Fetched profile stats for user: e0e04c7e-8e71-49d6-8a65-a76b82826016,profile,get_profile_stats,35,PROFILE_STATS,e0e04c7e-8e71-49d6-8a65-a76b82826016,,
2026-05-09T06:16:53.857Z,INFO,equilibria.system,"Leaderboard fetched: limit=5, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T06:16:56.141Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZGMxYjFkNjAtOWE1OS00NWMxLWJiMGMtMTMyMGFhZDNmOWMyIiwiZXhwIjoxNzc4MzE0MDM4fQ.3umL59_d3nanEsyQSEFa91dwNsETuz3BLtBz_PNwlq4,dependencies,get_current_user,51,,,,
2026-05-09T06:16:56.210Z,ERROR,equilibria.system,"Sandbox execution error: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.AmbiguousColumnError'>: column reference ""id"" is ambiguous
[SQL: SELECT ID, COUNT(course_id)
FROM instructor, teaches
WHERE instructor.ID = teaches.ID
GROUP BY instructor.ID]
(Background on this error at: https://sqlalche.me/e/20/f405)",sandbox_executor,execute_query_in_sandbox,221,,,,
2026-05-09T06:17:00.393Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T06:17:00.467Z,INFO,equilibria.system,"Checking module unlocks: user=417880d7-6da0-4fd6-9f4e-f61b2e70d5ab, theta=1366.4932562949618, modules_count=2",session,check_and_unlock_modules,63,MODULE_UNLOCK_CHECK_START,417880d7-6da0-4fd6-9f4e-f61b2e70d5ab,,
2026-05-09T06:17:00.476Z,INFO,equilibria.system,"Module CH02: threshold=1300.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:17:00.476Z,INFO,equilibria.system,Module CH02 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:17:00.482Z,INFO,equilibria.system,"Module CH03: threshold=1500.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:17:00.482Z,INFO,equilibria.system,Module CH03 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:17:00.597Z,INFO,equilibria.system,"Question finalized and next served: session=e5f56886-7a49-423e-9733-2f8e51e4eb8f, prev_question=CH02-Q010, next_question=CH02-Q012, theta_change=+19.5",session,get_next_question_endpoint,1226,QUESTION_FINALIZED_NEXT,,e5f56886-7a49-423e-9733-2f8e51e4eb8f,
2026-05-09T06:17:01.268Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T06:17:01.303Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=e5f56886-7a49-423e-9733-2f8e51e4eb8f, soal=CH02-Q012, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,e5f56886-7a49-423e-9733-2f8e51e4eb8f,
2026-05-09T06:17:11.324Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T06:17:11.432Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T06:17:11.471Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=a6d571fe-46fd-4b9e-b648-9c5ef70dda16, soal=CH02-Q008, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,a6d571fe-46fd-4b9e-b648-9c5ef70dda16,
2026-05-09T06:17:24.639Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZGMxYjFkNjAtOWE1OS00NWMxLWJiMGMtMTMyMGFhZDNmOWMyIiwiZXhwIjoxNzc4MzE0MDM4fQ.3umL59_d3nanEsyQSEFa91dwNsETuz3BLtBz_PNwlq4,dependencies,get_current_user,51,,,,
2026-05-09T06:17:25.008Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:17:26.740Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:17:26.796Z,INFO,equilibria.system,"Checking module unlocks: user=1907a5eb-a5a4-4782-b2af-b5779b706982, theta=1296.9477681508426, modules_count=2",session,check_and_unlock_modules,63,MODULE_UNLOCK_CHECK_START,1907a5eb-a5a4-4782-b2af-b5779b706982,,
2026-05-09T06:17:26.800Z,INFO,equilibria.system,"Module CH02: threshold=1300.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:17:26.801Z,INFO,equilibria.system,Module CH02 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:17:26.806Z,INFO,equilibria.system,"Module CH03: threshold=1500.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:17:26.806Z,INFO,equilibria.system,Module CH03 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:17:26.912Z,INFO,equilibria.system,"Question finalized and next served: session=633c7915-87e0-4df4-a503-9737f3f677e5, prev_question=CH01-Q020, next_question=CH01-Q024, theta_change=+12.3",session,get_next_question_endpoint,1226,QUESTION_FINALIZED_NEXT,,633c7915-87e0-4df4-a503-9737f3f677e5,
2026-05-09T06:17:26.967Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:17:26.992Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=633c7915-87e0-4df4-a503-9737f3f677e5, soal=CH01-Q024, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,633c7915-87e0-4df4-a503-9737f3f677e5,
2026-05-09T06:17:27.504Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZGMxYjFkNjAtOWE1OS00NWMxLWJiMGMtMTMyMGFhZDNmOWMyIiwiZXhwIjoxNzc4MzE0MDM4fQ.3umL59_d3nanEsyQSEFa91dwNsETuz3BLtBz_PNwlq4,dependencies,get_current_user,51,,,,
2026-05-09T06:17:27.557Z,INFO,equilibria.system,"Checking module unlocks: user=dc1b1d60-9a59-45c1-bb0c-1320aad3f9c2, theta=1415.6048145638915, modules_count=2",session,check_and_unlock_modules,63,MODULE_UNLOCK_CHECK_START,dc1b1d60-9a59-45c1-bb0c-1320aad3f9c2,,
2026-05-09T06:17:27.562Z,INFO,equilibria.system,"Module CH02: threshold=1300.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:17:27.562Z,INFO,equilibria.system,Module CH02 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:17:27.569Z,INFO,equilibria.system,"Module CH03: threshold=1500.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:17:27.570Z,INFO,equilibria.system,Module CH03 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:17:27.674Z,INFO,equilibria.system,"Question finalized and next served: session=3f1e101a-5093-4e68-abf2-0bd9dc1c90b0, prev_question=CH02-Q015, next_question=CH02-Q011, theta_change=-2.7",session,get_next_question_endpoint,1226,QUESTION_FINALIZED_NEXT,,3f1e101a-5093-4e68-abf2-0bd9dc1c90b0,
2026-05-09T06:17:27.738Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZGMxYjFkNjAtOWE1OS00NWMxLWJiMGMtMTMyMGFhZDNmOWMyIiwiZXhwIjoxNzc4MzE0MDM4fQ.3umL59_d3nanEsyQSEFa91dwNsETuz3BLtBz_PNwlq4,dependencies,get_current_user,51,,,,
2026-05-09T06:17:27.765Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=3f1e101a-5093-4e68-abf2-0bd9dc1c90b0, soal=CH02-Q011, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,3f1e101a-5093-4e68-abf2-0bd9dc1c90b0,
2026-05-09T06:17:33.793Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T06:18:28.569Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T06:19:07.407Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:10.221Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:10.296Z,INFO,equilibria.system,"Checking module unlocks: user=1907a5eb-a5a4-4782-b2af-b5779b706982, theta=1310.5561587321845, modules_count=2",session,check_and_unlock_modules,63,MODULE_UNLOCK_CHECK_START,1907a5eb-a5a4-4782-b2af-b5779b706982,,
2026-05-09T06:19:10.301Z,INFO,equilibria.system,"Module CH02: threshold=1300.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:19:10.301Z,INFO,equilibria.system,"Modul unlocked (existing): user=1907a5eb-a5a4-4782-b2af-b5779b706982, module=CH02, theta=1310.5561587321845",session,check_and_unlock_modules,113,MODULE_UNLOCK,,,
2026-05-09T06:19:10.324Z,INFO,equilibria.system,"Module completed: user=1907a5eb-a5a4-4782-b2af-b5779b706982, module=CH01",session,check_and_unlock_modules,144,MODULE_COMPLETED,,,
2026-05-09T06:19:10.334Z,INFO,equilibria.system,"Module CH03: threshold=1500.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:19:10.334Z,INFO,equilibria.system,Module CH03 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:19:10.408Z,INFO,equilibria.system,"Session ended due to chapter unlock: user=1907a5eb-a5a4-4782-b2af-b5779b706982, session=633c7915-87e0-4df4-a503-9737f3f677e5, module=CH01, next_module=CH02",session,get_next_question_endpoint,965,SESSION_END_CHAPTER_UNLOCK,,633c7915-87e0-4df4-a503-9737f3f677e5,
2026-05-09T06:19:13.194Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMzJjNzQyMGMtMGJmOC00YWE3LTgxNzQtNDVlOTgwZGVlMjdjIiwiZXhwIjoxNzc4MzEzOTgxfQ.izSpf_p0fpmh8TIKVI8xSYW15XbTmkoQKQ9MsCgSRPk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:13.278Z,ERROR,equilibria.system,"Sandbox execution error: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.PostgresSyntaxError'>: syntax error at or near ""distinct""
[SQL: select distinct building, distinct room_no
from classroom]
(Background on this error at: https://sqlalche.me/e/20/f405)",sandbox_executor,execute_query_in_sandbox,221,,,,
2026-05-09T06:19:15.358Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:15.361Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:15.369Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:15.372Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:15.389Z,INFO,equilibria.system,Fetched profile stats for user: 1907a5eb-a5a4-4782-b2af-b5779b706982,profile,get_profile_stats,35,PROFILE_STATS,1907a5eb-a5a4-4782-b2af-b5779b706982,,
2026-05-09T06:19:15.392Z,INFO,equilibria.system,Fetched profile for user: 1907a5eb-a5a4-4782-b2af-b5779b706982,auth,get_me,209,AUTH_GET_PROFILE,1907a5eb-a5a4-4782-b2af-b5779b706982,,
2026-05-09T06:19:15.414Z,INFO,equilibria.system,"Leaderboard fetched: limit=5, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T06:19:18.399Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T06:19:18.483Z,ERROR,equilibria.system,"Sandbox execution error: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.GroupingError'>: column ""instructor.salary"" must appear in the GROUP BY clause or be used in an aggregate function
[SQL: SELECT dept_name
FROM instructor
GROUP BY dept_name
HAVING salary > 90000]
(Background on this error at: https://sqlalche.me/e/20/f405)",sandbox_executor,execute_query_in_sandbox,221,,,,
2026-05-09T06:19:26.898Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:26.976Z,INFO,equilibria.system,"Session started: user=1907a5eb-a5a4-4782-b2af-b5779b706982, module=CH02, session=84401ebe-962e-484b-bdee-21e65d3ca511",session,start_session,272,SESSION_START,,84401ebe-962e-484b-bdee-21e65d3ca511,
2026-05-09T06:19:27.067Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:27.161Z,INFO,equilibria.system,"New question selected: session=84401ebe-962e-484b-bdee-21e65d3ca511, question=CH02-Q010",session,get_current_question,603,NEW_QUESTION_SELECTED,,84401ebe-962e-484b-bdee-21e65d3ca511,CH02-Q010
2026-05-09T06:19:34.630Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:34.636Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:34.638Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:34.640Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T06:19:34.666Z,INFO,equilibria.system,Fetched profile for user: 1907a5eb-a5a4-4782-b2af-b5779b706982,auth,get_me,209,AUTH_GET_PROFILE,1907a5eb-a5a4-4782-b2af-b5779b706982,,
2026-05-09T06:19:34.668Z,INFO,equilibria.system,Fetched profile stats for user: 1907a5eb-a5a4-4782-b2af-b5779b706982,profile,get_profile_stats,35,PROFILE_STATS,1907a5eb-a5a4-4782-b2af-b5779b706982,,
2026-05-09T06:19:34.682Z,INFO,equilibria.system,"Leaderboard fetched: limit=5, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T06:19:37.750Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T06:19:42.362Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T06:19:43.872Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T06:19:43.948Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T06:19:43.972Z,INFO,equilibria.system,"Checking module unlocks: user=e0e04c7e-8e71-49d6-8a65-a76b82826016, theta=1305.7425311524676, modules_count=2",session,check_and_unlock_modules,63,MODULE_UNLOCK_CHECK_START,e0e04c7e-8e71-49d6-8a65-a76b82826016,,
2026-05-09T06:19:43.985Z,INFO,equilibria.system,"Module CH02: threshold=1300.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:19:43.985Z,INFO,equilibria.system,Module CH02 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:19:43.989Z,INFO,equilibria.system,"Module CH03: threshold=1500.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:19:43.989Z,INFO,equilibria.system,Module CH03 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:19:44.035Z,INFO,equilibria.system,"Checking module unlocks: user=417880d7-6da0-4fd6-9f4e-f61b2e70d5ab, theta=1368.165884069948, modules_count=2",session,check_and_unlock_modules,63,MODULE_UNLOCK_CHECK_START,417880d7-6da0-4fd6-9f4e-f61b2e70d5ab,,
2026-05-09T06:19:44.043Z,INFO,equilibria.system,"Module CH02: threshold=1300.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:19:44.043Z,INFO,equilibria.system,Module CH02 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T06:19:44.051Z,INFO,equilibria.system,"Module CH03: threshold=1500.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T06:19:44.052Z,INFO,equilibria.system,Module CH03 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
